13,
* 
* OCD parameters for SHG v6.2.x
* 
* 
* Data for All Race Male and All Races Female 
* Probabilities of dying from condition other than lung cancer by race, sex, year of birth, age and smoking status/intensity
* 
* The first line following these comments contains the following values:
* Number of Race Values,Number of Sex Values,Min Year of Birth,Max Year of Birth,Min Age,Max Age
* The subsequent statistics in this file are comma-delimited as follows:
* Race,Sex,Year of Birth,Age,Never Smokers Prob of Dying,Current Smokers in Group 1 Prob of Dying,Current Smokers in Group 2 Prob of Dying,Current Smokers in Group 3 Prob of Dying,Current Smokers in Group 4 Prob of Dying,Current Smokers in Group 5 Prob of Dying,Current Smokers in Group 6 Prob of Dying
0,0,1892,24,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092
0,0,1892,25,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105
0,0,1892,26,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119
0,0,1892,27,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013
0,0,1892,28,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235
0,0,1892,29,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434
0,0,1892,30,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436
0,0,1892,31,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545
0,0,1892,32,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634
0,0,1892,33,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827
0,0,1892,34,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064
0,0,1892,35,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323
0,0,1892,36,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648
0,0,1892,37,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901
0,0,1892,38,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441
0,0,1892,39,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152
0,0,1892,40,0.0029440464,0.0042642272,0.0054201249,0.006773015,0.0083456469,0.0100817359,0.0105980886
0,0,1892,41,0.0031246658,0.0044155917,0.0056712657,0.0071698426,0.0087522553,0.0105232738,0.0108353964
0,0,1892,42,0.0032824693,0.0045297378,0.0058770011,0.0075126181,0.0090895951,0.0108795261,0.010975707
0,0,1892,43,0.0035461272,0.004811258,0.0063038848,0.0081436158,0.0095766571,0.0113623403,0.0115121318
0,0,1892,44,0.0036743459,0.0049053767,0.006488878,0.0084671321,0.0096860918,0.0113911343,0.0115915228
0,0,1892,45,0.0039838614,0.0052375092,0.0069928708,0.0092125387,0.0102602602,0.0119596109,0.0122235289
0,0,1892,46,0.0041181624,0.0053352618,0.0071880411,0.009556625,0.0103700872,0.0119799975,0.0122988113
0,0,1892,47,0.0045449225,0.0058051358,0.0078901725,0.0105822069,0.0111961124,0.0128183516,0.0132186356
0,0,1892,48,0.0050084731,0.0063181799,0.0085954492,0.0115438863,0.0121978752,0.0138393054,0.0142090275
0,0,1892,49,0.005449996,0.0067893179,0.0092449513,0.0124331044,0.0131206395,0.014751101,0.0150775754
0,0,1892,50,0.0059183428,0.0072784924,0.0099202183,0.0133593542,0.0140801178,0.0156851538,0.0159592712
0,0,1892,51,0.0066350972,0.0080524319,0.0109851902,0.0148135418,0.0155929124,0.0172106032,0.0174299646
0,0,1892,52,0.0072394807,0.0087161213,0.0119015612,0.0160708987,0.0168949964,0.0184750732,0.0186217437
0,0,1892,53,0.0078273245,0.0093511746,0.0127804574,0.0172808606,0.0181440818,0.019655979,0.0197160029
0,0,1892,54,0.0080687994,0.0095692875,0.013090578,0.0177238626,0.0185858217,0.0199455036,0.0199073771
0,0,1892,55,0.0087453869,0.0103019854,0.0141058271,0.0191239036,0.0200288384,0.0212909001,0.0211427382
0,0,1892,56,0.0096319278,0.0112776397,0.0154558779,0.0209820527,0.0219475001,0.0231083703,0.0228289781
0,0,1892,57,0.0106446561,0.0123943738,0.0170018943,0.0231113755,0.0241447542,0.0251781329,0.024742339
0,0,1892,58,0.0114863741,0.0133786691,0.0182896623,0.0248046449,0.0258652851,0.0269567404,0.0262876581
0,0,1892,59,0.0126141968,0.0147019689,0.0200296394,0.0271008676,0.0282057819,0.0293786531,0.028423572
0,0,1892,60,0.0141107409,0.0164607471,0.0223478935,0.0301656638,0.031334405,0.0326176658,0.0313005314
0,0,1892,61,0.0153351204,0.0179576289,0.0242946011,0.0327141306,0.033914073,0.035281165,0.0335720687
0,0,1892,62,0.0170084737,0.020014344,0.0269811171,0.0362424475,0.0374955662,0.0389823531,0.0367720631
0,0,1892,63,0.0191317387,0.0226528878,0.0304287228,0.0407713908,0.0420936903,0.0437344538,0.0408846714
0,0,1892,64,0.0206246462,0.0244981628,0.0327882906,0.0438214323,0.045146882,0.0468755307,0.0434145395
0,0,1892,65,0.0225981267,0.0269437736,0.0359295719,0.0478957676,0.0492377341,0.0510882625,0.0468619556
0,0,1892,66,0.0247778632,0.0296767493,0.0394276862,0.0524209055,0.0537705543,0.055752567,0.0506319549
0,0,1892,67,0.0262469619,0.0316039641,0.0418312223,0.0554679665,0.0567675263,0.0588179616,0.0528654856
0,0,1892,68,0.0294054452,0.0356213508,0.0469705675,0.0621134674,0.0634218878,0.0656645363,0.0583886432
0,0,1892,69,0.0312502494,0.0381086407,0.0500584511,0.0660138298,0.0672451809,0.0695706985,0.0611761506
0,0,1892,70,0.0339282675,0.0416717808,0.0545275931,0.0717051136,0.072866113,0.0753278757,0.0654760143
0,0,1892,71,0.0371671409,0.0459969968,0.0599522574,0.0786128912,0.0796882051,0.0823152271,0.0706933251
0,0,1892,72,0.0411271965,0.051302404,0.0666034512,0.0870797038,0.0880474371,0.0908760857,0.0770740324
0,0,1892,73,0.0440325075,0.0554674875,0.0716607982,0.0932308316,0.0942408154,0.0971871946,0.0811730221
0,0,1892,74,0.0460896032,0.0586409103,0.075388403,0.0975876644,0.0986168016,0.1016127023,0.083521217
0,0,1892,75,0.0489037002,0.0630444806,0.0806469134,0.103858937,0.1049235696,0.1080156687,0.0873096454
0,0,1892,76,0.0534619628,0.069563245,0.0885386851,0.1134244464,0.1145527695,0.1178216224,0.0935802057
0,0,1892,77,0.05770507,0.0757826034,0.0959644966,0.1222789751,0.1234573243,0.1268617174,0.0989245007
0,0,1892,78,0.0626848994,0.0831697375,0.1047777481,0.1327780525,0.1332841535,0.1359958141,0.1052299274
0,0,1892,79,0.0665347861,0.0891493864,0.111727251,0.140792347,0.1404858758,0.1422874029,0.109195854
0,0,1892,80,0.0743979888,0.1006174161,0.1254367608,0.1571637149,0.1558536627,0.1566318883,0.1191543811
0,0,1892,81,0.0800007173,0.1091395415,0.1353374889,0.1685760872,0.1661026989,0.1655769558,0.1247842367
0,0,1892,82,0.0849979413,0.1168911048,0.1441699258,0.1785022843,0.1747190147,0.1726795247,0.1288376408
0,0,1892,83,0.0948588881,0.1338519863,0.1641903562,0.2020443515,0.1964051508,0.1923684311,0.141990071
0,0,1892,84,0.1018086093,0.1472987084,0.1796897233,0.2197296953,0.2120766009,0.2057502915,0.1501171118
0,0,1892,85,0.1118928998,0.165885681,0.2012361504,0.2444961858,0.2342370108,0.2249771358,0.1621041791
0,0,1892,86,0.1198826213,0.18201468,0.2195568961,0.2649997132,0.2519317146,0.2394136929,0.1701850575
0,0,1892,87,0.1291641702,0.1986835496,0.2382957723,0.285677445,0.2694228375,0.2531682301,0.1773331773
0,0,1892,88,0.144482143,0.2234910335,0.2680492095,0.3213469236,0.3030627776,0.2847786316,0.1994748692
0,0,1892,89,0.1507715507,0.2345307519,0.2812899545,0.3372203995,0.3180330772,0.2988457548,0.2093282685
0,0,1892,90,0.161735701,0.2530015767,0.3034433711,0.3637787031,0.343080254,0.3223818051,0.2258142334
0,0,1892,91,0.1729914273,0.2721294087,0.3263847849,0.3912816856,0.3690183592,0.3467550328,0.2428866043
0,0,1892,92,0.1874843148,0.2965789099,0.3557088672,0.4264364382,0.4021728603,0.3779092826,0.264708782
0,0,1892,93,0.2080380338,0.330923577,0.3969009487,0.4758189701,0.4487456022,0.4216722342,0.2953627991
0,0,1892,94,0.2256644123,0.3609419775,0.432904221,0.5189809732,0.4894517536,0.459922534,0.3221554468
0,0,1892,95,0.2441819561,0.3926915831,0.4709838547,0.564632192,0.5325054883,0.5003787845,0.3504932657
0,0,1892,96,0.2437028024,0.3940319691,0.4725914779,0.566559468,0.5343231052,0.5020867424,0.3516896148
0,0,1892,97,0.2587372086,0.4205590805,0.5044073908,0.6047015156,0.5702949289,0.5358883422,0.3753661444
0,0,1892,98,0.2735019316,0.4468742429,0.5359690976,0.642538812,0.6059793413,0.5694198706,0.3988535009
0,0,1892,99,0.2879262022,0.4728442832,0.5671168743,0.6798798742,0.6411957545,0.6025116348,0.4220328219
0,0,1893,0,0.14596,0.14596,0.14596,0.14596,0.14596,0.14596,0.14596
0,0,1893,1,0.03282,0.03282,0.03282,0.03282,0.03282,0.03282,0.03282
0,0,1893,2,0.01634,0.01634,0.01634,0.01634,0.01634,0.01634,0.01634
0,0,1893,3,0.0105198012,0.0105198012,0.0105198012,0.0105198012,0.0105198012,0.0105198012,0.0105198012
0,0,1893,4,0.0087496019,0.0087496019,0.0087496019,0.0087496019,0.0087496019,0.0087496019,0.0087496019
0,0,1893,5,0.0062794021,0.0062794021,0.0062794021,0.0062794021,0.0062794021,0.0062794021,0.0062794021
0,0,1893,6,0.0046192021,0.0046192021,0.0046192021,0.0046192021,0.0046192021,0.0046192021,0.0046192021
0,0,1893,7,0.003259002,0.003259002,0.003259002,0.003259002,0.003259002,0.003259002,0.003259002
0,0,1893,8,0.0025590016,0.0025590016,0.0025590016,0.0025590016,0.0025590016,0.0025590016,0.0025590016
0,0,1893,9,0.0020290013,0.0020290013,0.0020290013,0.0020290013,0.0020290013,0.0020290013,0.0020290013
0,0,1893,10,0.0021090014,0.0021090014,0.0021090014,0.0021090014,0.0021090014,0.0021090014,0.0021090014
0,0,1893,11,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014
0,0,1893,12,0.0021190014,0.0021190014,0.0021190014,0.0021190014,0.0021190014,0.0021190014,0.0021190014
0,0,1893,13,0.0023888019,0.0023888019,0.0023888019,0.0023888019,0.0023888019,0.0023888019,0.0023888019
0,0,1893,14,0.0025386024,0.0025386024,0.0025386024,0.0025386024,0.0025386024,0.0025386024,0.0025386024
0,0,1893,15,0.002668403,0.002668403,0.002668403,0.002668403,0.002668403,0.002668403,0.002668403
0,0,1893,16,0.003198204,0.003198204,0.003198204,0.003198204,0.003198204,0.003198204,0.003198204
0,0,1893,17,0.0037780052,0.0037780052,0.0037780052,0.0037780052,0.0037780052,0.0037780052,0.0037780052
0,0,1893,18,0.0091280107,0.0091280107,0.0091280107,0.0091280107,0.0091280107,0.0091280107,0.0091280107
0,0,1893,19,0.005308007,0.005308007,0.005308007,0.005308007,0.005308007,0.005308007,0.005308007
0,0,1893,20,0.0050680069,0.0050680069,0.0050680069,0.0050680069,0.0050680069,0.0050680069,0.0050680069
0,0,1893,21,0.0043680063,0.0043680063,0.0043680063,0.0043680063,0.0043680063,0.0043680063,0.0043680063
0,0,1893,22,0.0044880065,0.0044880065,0.0044880065,0.0044880065,0.0044880065,0.0044880065,0.0044880065
0,0,1893,23,0.0047176081,0.0047176081,0.0047176081,0.0047176081,0.0047176081,0.0047176081,0.0047176081
0,0,1893,24,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092
0,0,1893,25,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105
0,0,1893,26,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119
0,0,1893,27,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013
0,0,1893,28,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235
0,0,1893,29,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434
0,0,1893,30,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436
0,0,1893,31,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545
0,0,1893,32,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634
0,0,1893,33,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827
0,0,1893,34,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064
0,0,1893,35,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323
0,0,1893,36,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648
0,0,1893,37,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901
0,0,1893,38,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441
0,0,1893,39,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152
0,0,1893,40,0.0029440464,0.0042642272,0.0054201249,0.006773015,0.0083456469,0.0100817359,0.0105980886
0,0,1893,41,0.0031246658,0.0044155917,0.0056712657,0.0071698426,0.0087522553,0.0105232738,0.0108353964
0,0,1893,42,0.0032824693,0.0045297378,0.0058770011,0.0075126181,0.0090895951,0.0108795261,0.010975707
0,0,1893,43,0.0035461272,0.004811258,0.0063038848,0.0081436158,0.0095766571,0.0113623403,0.0115121318
0,0,1893,44,0.0036743459,0.0049053767,0.006488878,0.0084671321,0.0096860918,0.0113911343,0.0115915228
0,0,1893,45,0.0039838614,0.0052375092,0.0069928708,0.0092125387,0.0102602602,0.0119596109,0.0122235289
0,0,1893,46,0.0041181624,0.0053352618,0.0071880411,0.009556625,0.0103700872,0.0119799975,0.0122988113
0,0,1893,47,0.0045449225,0.0058051358,0.0078901725,0.0105822069,0.0111961124,0.0128183516,0.0132186356
0,0,1893,48,0.0050084731,0.0063181799,0.0085954492,0.0115438863,0.0121978752,0.0138393054,0.0142090275
0,0,1893,49,0.005449996,0.0067893179,0.0092449513,0.0124331044,0.0131206395,0.014751101,0.0150775754
0,0,1893,50,0.0059183428,0.0072784924,0.0099202183,0.0133593542,0.0140801178,0.0156851538,0.0159592712
0,0,1893,51,0.0066350972,0.0080524319,0.0109851902,0.0148135418,0.0155929124,0.0172106032,0.0174299646
0,0,1893,52,0.0072394807,0.0087161213,0.0119015612,0.0160708987,0.0168949964,0.0184750732,0.0186217437
0,0,1893,53,0.0078273245,0.0093511746,0.0127804574,0.0172808606,0.0181440818,0.019655979,0.0197160029
0,0,1893,54,0.0080687994,0.0095692875,0.013090578,0.0177238626,0.0185858217,0.0199455036,0.0199073771
0,0,1893,55,0.0087453869,0.0103019854,0.0141058271,0.0191239036,0.0200288384,0.0212909001,0.0211427382
0,0,1893,56,0.0096319278,0.0112776397,0.0154558779,0.0209820527,0.0219475001,0.0231083703,0.0228289781
0,0,1893,57,0.0106446561,0.0123943738,0.0170018943,0.0231113755,0.0241447542,0.0251781329,0.024742339
0,0,1893,58,0.0114610896,0.0133492192,0.018249402,0.0247500435,0.0258083489,0.0268974016,0.0262297921
0,0,1893,59,0.0125645901,0.0146441518,0.0199508707,0.0269942904,0.0280948596,0.0292631184,0.0283117932
0,0,1893,60,0.0140508396,0.0163908698,0.0222530248,0.030037608,0.0312013877,0.0324792011,0.031167658
0,0,1893,61,0.0153167752,0.0179361464,0.0242655378,0.0326749951,0.033873502,0.0352389585,0.0335319068
0,0,1893,62,0.0169555024,0.0199520111,0.0268970868,0.0361295736,0.0373787895,0.038860946,0.0366575398
0,0,1893,63,0.0190613515,0.0225695461,0.0303167731,0.0406213897,0.0419388243,0.0435735514,0.0407342535
0,0,1893,64,0.0205696033,0.0244327823,0.0327007854,0.043704482,0.0450263944,0.0467504297,0.0432986751
0,0,1893,65,0.0225482759,0.0268843365,0.0358503124,0.0477901111,0.0491291172,0.0509755634,0.0467585796
0,0,1893,66,0.0247405863,0.0296321023,0.0393683695,0.0523420413,0.0536896595,0.0556686904,0.050555782
0,0,1893,67,0.0262084087,0.0315575421,0.0417697778,0.0553864915,0.0566841424,0.058731566,0.0527878333
0,0,1893,68,0.029289549,0.0354809558,0.0467854417,0.0618686586,0.0631719221,0.0654057316,0.0581585151
0,0,1893,69,0.0311729483,0.0380143746,0.0499346258,0.065850537,0.0670788423,0.0693986074,0.0610248243
0,0,1893,70,0.0338334153,0.0415552803,0.054375152,0.0715046498,0.0726624034,0.0751172838,0.065292965
0,0,1893,71,0.0371086119,0.045924563,0.0598578477,0.0784890956,0.0795627162,0.0821856013,0.0705820008
0,0,1893,72,0.0409662125,0.0511015913,0.0663427457,0.0867388482,0.0877027935,0.0905203699,0.0767723419
0,0,1893,73,0.0439332648,0.0553424722,0.0714992856,0.0930207034,0.0940284109,0.0969681494,0.0809900704
0,0,1893,74,0.0459648532,0.0584821878,0.0751843503,0.0973235253,0.098349877,0.1013376687,0.0832951514
0,0,1893,75,0.0487418179,0.0628357892,0.0803799539,0.1035151405,0.1045762489,0.1076581124,0.0870206307
0,0,1893,76,0.053443759,0.0695395586,0.0885085375,0.1133858253,0.1145137642,0.117781504,0.0935483415
0,0,1893,77,0.057559611,0.0755915757,0.0957225958,0.1219707425,0.1231461214,0.1265419329,0.0986751384
0,0,1893,78,0.0624740015,0.0828899203,0.1044252326,0.1323313324,0.1328357307,0.1355382681,0.1048758905
0,0,1893,79,0.066425813,0.0890033743,0.11154426,0.1405617522,0.1402557829,0.1420543594,0.109017009
0,0,1893,80,0.0743460538,0.1005471781,0.1253491971,0.1570540036,0.1557448659,0.1565225482,0.1190712029
0,0,1893,81,0.0798392858,0.1089193114,0.1350643946,0.1682359215,0.1657675242,0.165242842,0.1245324376
0,0,1893,82,0.0848186205,0.1166444988,0.1438657694,0.1781256967,0.1743504087,0.1723152214,0.1285658311
0,0,1893,83,0.0947387806,0.1336825069,0.1639824633,0.201788529,0.1961564685,0.19212486,0.1418102874
0,0,1893,84,0.1016977414,0.1471383025,0.1794940442,0.2194904133,0.211845653,0.2055262328,0.1499536368
0,0,1893,85,0.1116849074,0.1655773241,0.2008620821,0.2440417035,0.2338015987,0.2245589365,0.1618028513
0,0,1893,86,0.1197685895,0.1818415484,0.2193480546,0.2647476467,0.2516920783,0.2391859637,0.1700231783
0,0,1893,87,0.1291045431,0.1985918298,0.2381857659,0.2855455655,0.2692984618,0.2530513581,0.1772513136
0,0,1893,88,0.1443453559,0.2232794455,0.2677954364,0.3210426914,0.3027758557,0.2845090201,0.1992860182
0,0,1893,89,0.1506078058,0.2342760406,0.2809844605,0.3368541624,0.3176876784,0.2985211944,0.2091009282
0,0,1893,90,0.1617189886,0.2529754336,0.3034120159,0.3637411133,0.343044803,0.3223484929,0.2257908997
0,0,1893,91,0.1728739324,0.2719445799,0.3261631061,0.3910159291,0.3687677238,0.3465195186,0.2427216369
0,0,1893,92,0.1874402051,0.2965091334,0.3556251792,0.42633611,0.4020782407,0.3778203714,0.2646465036
0,0,1893,93,0.2078910394,0.3306897547,0.3966205084,0.4754827684,0.4484285298,0.4213742912,0.2951541032
0,0,1893,94,0.2255616563,0.360777623,0.4327070985,0.5187446557,0.4892288822,0.4597131088,0.3220087536
0,0,1893,95,0.2441136042,0.3925816602,0.470852016,0.5644741392,0.5323564284,0.5002387176,0.350395155
0,0,1893,96,0.2436153625,0.3938905915,0.4724219134,0.566356188,0.5341313915,0.5019065951,0.3515634296
0,0,1893,97,0.2586013364,0.4203382298,0.5041425084,0.6043839652,0.5699954466,0.5356069281,0.3751690262
0,0,1893,98,0.2733698228,0.4466583906,0.5357102101,0.6422284484,0.6056866369,0.5691448255,0.3986608439
0,0,1893,99,0.2879981988,0.4729625191,0.5672586832,0.6800498798,0.641356087,0.6026622942,0.4221383522
0,0,1894,0,0.14596,0.14596,0.14596,0.14596,0.14596,0.14596,0.14596
0,0,1894,1,0.03282,0.03282,0.03282,0.03282,0.03282,0.03282,0.03282
0,0,1894,2,0.01634,0.01634,0.01634,0.01634,0.01634,0.01634,0.01634
0,0,1894,3,0.0105198012,0.0105198012,0.0105198012,0.0105198012,0.0105198012,0.0105198012,0.0105198012
0,0,1894,4,0.0087496019,0.0087496019,0.0087496019,0.0087496019,0.0087496019,0.0087496019,0.0087496019
0,0,1894,5,0.0062794021,0.0062794021,0.0062794021,0.0062794021,0.0062794021,0.0062794021,0.0062794021
0,0,1894,6,0.0046192021,0.0046192021,0.0046192021,0.0046192021,0.0046192021,0.0046192021,0.0046192021
0,0,1894,7,0.003259002,0.003259002,0.003259002,0.003259002,0.003259002,0.003259002,0.003259002
0,0,1894,8,0.0025590016,0.0025590016,0.0025590016,0.0025590016,0.0025590016,0.0025590016,0.0025590016
0,0,1894,9,0.0020290013,0.0020290013,0.0020290013,0.0020290013,0.0020290013,0.0020290013,0.0020290013
0,0,1894,10,0.0021090014,0.0021090014,0.0021090014,0.0021090014,0.0021090014,0.0021090014,0.0021090014
0,0,1894,11,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014
0,0,1894,12,0.0021190014,0.0021190014,0.0021190014,0.0021190014,0.0021190014,0.0021190014,0.0021190014
0,0,1894,13,0.0023888019,0.0023888019,0.0023888019,0.0023888019,0.0023888019,0.0023888019,0.0023888019
0,0,1894,14,0.0025386024,0.0025386024,0.0025386024,0.0025386024,0.0025386024,0.0025386024,0.0025386024
0,0,1894,15,0.002668403,0.002668403,0.002668403,0.002668403,0.002668403,0.002668403,0.002668403
0,0,1894,16,0.003198204,0.003198204,0.003198204,0.003198204,0.003198204,0.003198204,0.003198204
0,0,1894,17,0.0037780052,0.0037780052,0.0037780052,0.0037780052,0.0037780052,0.0037780052,0.0037780052
0,0,1894,18,0.0091280107,0.0091280107,0.0091280107,0.0091280107,0.0091280107,0.0091280107,0.0091280107
0,0,1894,19,0.005308007,0.005308007,0.005308007,0.005308007,0.005308007,0.005308007,0.005308007
0,0,1894,20,0.0050680069,0.0050680069,0.0050680069,0.0050680069,0.0050680069,0.0050680069,0.0050680069
0,0,1894,21,0.0043680063,0.0043680063,0.0043680063,0.0043680063,0.0043680063,0.0043680063,0.0043680063
0,0,1894,22,0.0044880065,0.0044880065,0.0044880065,0.0044880065,0.0044880065,0.0044880065,0.0044880065
0,0,1894,23,0.0047176081,0.0047176081,0.0047176081,0.0047176081,0.0047176081,0.0047176081,0.0047176081
0,0,1894,24,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092,0.0045572092
0,0,1894,25,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105,0.0046168105
0,0,1894,26,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119,0.0046664119
0,0,1894,27,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013,0.004566013
0,0,1894,28,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235,0.0049332235
0,0,1894,29,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434,0.005030434
0,0,1894,30,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436,0.0048976436
0,0,1894,31,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545,0.0049448545
0,0,1894,32,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634,0.0047020634
0,0,1894,33,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827,0.0048374827
0,0,1894,34,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064,0.0051829064
0,0,1894,35,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323,0.0054983323
0,0,1894,36,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648,0.0060137648
0,0,1894,37,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901,0.0059691901
0,0,1894,38,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441,0.0054966441
0,0,1894,39,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152,0.0055641152
0,0,1894,40,0.0029440464,0.0042642272,0.0054201249,0.006773015,0.0083456469,0.0100817359,0.0105980886
0,0,1894,41,0.0031246658,0.0044155917,0.0056712657,0.0071698426,0.0087522553,0.0105232738,0.0108353964
0,0,1894,42,0.0032824693,0.0045297378,0.0058770011,0.0075126181,0.0090895951,0.0108795261,0.010975707
0,0,1894,43,0.0035461272,0.004811258,0.0063038848,0.0081436158,0.0095766571,0.0113623403,0.0115121318
